,Years,Edu_Short,Dept_Short,Sex
3167,102,日五專,五專財金,女
3168,102,日五專,五專財金,女
3169,103,日五專,五專財金,女
3170,103,日五專,五專財金,女
3171,103,日五專,五專財金,男
3172,103,日五專,五專財金,男
3173,103,日五專,五專財金,男
3174,106,日五專,五專財金,男
3175,106,日五專,五專財金,男
3176,106,日五專,五專財金,男
3177,102,日五專,五專財金,女
3178,102,日五專,五專財金,女
3179,105,日五專,五專財金,女
3180,105,日五專,五專財金,女
3181,105,日五專,五專財金,女
3182,105,日五專,五專財金,男
3183,105,日五專,五專財金,男
3184,105,日五專,五專財金,男
3185,102,日五專,五專財金,男
3186,105,日五專,五專財金,女
3187,105,日五專,五專財金,女
3188,105,日五專,五專財金,女
3189,105,日五專,五專財金,女
3190,105,日五專,五專財金,女
3191,106,日五專,五專財金,男
3192,106,日五專,五專財金,男
3193,106,日五專,五專財金,女
3194,106,日五專,五專財金,女
3195,105,日五專,五專財金,女
3196,105,日五專,五專財金,女
3197,105,日五專,五專財金,女
3198,105,日五專,五專財金,女
3199,105,日五專,五專財金,女
3200,105,日五專,五專財金,女
3201,105,日五專,五專財金,男
3202,105,日五專,五專財金,男
3203,106,日五專,五專財稅,女
3204,106,日五專,五專財稅,女
3205,106,日五專,五專財稅,女
3206,106,日五專,五專財稅,女
3207,106,日五專,五專財稅,女
3208,106,日五專,五專財稅,女
3209,106,日五專,五專財稅,女
3210,106,日五專,五專財稅,女
3211,106,日五專,五專財稅,女
3212,106,日五專,五專財稅,女
3213,104,日五專,五專財稅,女
3214,106,日五專,五專財稅,男
3215,106,日五專,五專財稅,男
3216,106,日五專,五專財稅,女
3217,106,日五專,五專財稅,女
3218,106,日五專,五專財稅,女
3219,106,日五專,五專財稅,女
3220,109,日五專,五專財稅,女
3221,106,日五專,五專財稅,女
3222,106,日五專,五專財稅,男
3223,106,日五專,五專財稅,男
3224,106,日五專,五專財稅,男
3225,104,日五專,五專財稅,女
3226,104,日五專,五專財稅,女
3227,104,日五專,五專財稅,女
3228,106,日五專,五專財稅,女
3229,106,日五專,五專財稅,女
3230,106,日五專,五專財稅,女
3231,106,日五專,五專財稅,女
3232,106,日五專,五專財稅,女
3233,106,日五專,五專財稅,女
3234,106,日五專,五專財稅,女
3235,106,日五專,五專財稅,女
3236,106,日五專,五專財稅,女
3237,106,日五專,五專財稅,男
3238,106,日五專,五專財稅,男
3239,106,日五專,五專財稅,女
3240,106,日五專,五專財稅,女
3241,106,日五專,五專財稅,女
3242,106,日五專,五專財稅,女
3243,106,日五專,五專財稅,女
3244,104,日五專,五專財稅,女
3245,104,日五專,五專財稅,女
3246,104,日五專,五專財稅,女
3247,106,日五專,五專財稅,男
3248,106,日五專,五專財稅,男
3249,106,日五專,五專財稅,男
3250,106,日五專,五專財稅,女
3251,106,日五專,五專財稅,女
3252,106,日五專,五專財稅,女
3253,106,日五專,五專財稅,女
3254,106,日五專,五專財稅,女
3255,104,日五專,五專財稅,女
3256,104,日五專,五專財稅,女
3257,106,日五專,五專財稅,女
3258,106,日五專,五專財稅,女
3259,106,日五專,五專財稅,女
3260,106,日五專,五專財稅,女
3261,106,日五專,五專財稅,女
3262,106,日五專,五專財稅,女
3263,106,日五專,五專財稅,女
3264,106,日五專,五專財稅,女
3265,102,日五專,五專財稅,女
3266,106,日五專,五專財稅,女
3267,106,日五專,五專財稅,女
3268,106,日五專,五專財稅,女
3269,106,日五專,五專財稅,女
3270,107,日五專,五專財稅,女
3271,106,日五專,五專財稅,女
3272,106,日五專,五專財稅,女
3273,106,日五專,五專財稅,女
3274,106,日五專,五專財稅,女
3275,106,日五專,五專財稅,女
3276,106,日五專,五專財稅,女
3277,106,日五專,五專財稅,女
3278,106,日五專,五專財稅,女
3279,106,日五專,五專財稅,女
3280,106,日五專,五專財稅,女
3281,104,日五專,五專財稅,女
3282,104,日五專,五專財稅,女
3283,104,日五專,五專財稅,女
3284,104,日五專,五專財稅,女
3285,104,日五專,五專財稅,女
3286,106,日五專,五專財稅,女
3287,106,日五專,五專財稅,女
3288,106,日五專,五專財稅,女
3289,106,日五專,五專財稅,女
3290,106,日五專,五專財稅,女
3291,106,日五專,五專國貿,女
3292,106,日五專,五專國貿,女
3293,106,日五專,五專國貿,女
3294,106,日五專,五專國貿,女
3295,106,日五專,五專國貿,女
3296,106,日五專,五專國貿,女
3297,102,日五專,五專國貿,女
3298,102,日五專,五專國貿,女
3299,102,日五專,五專國貿,女
3300,102,日五專,五專國貿,女
3301,106,日五專,五專國貿,女
3302,106,日五專,五專國貿,女
3303,106,日五專,五專國貿,女
3304,102,日五專,五專國貿,女
3305,106,日五專,五專國貿,女
3306,106,日五專,五專國貿,女
3307,106,日五專,五專國貿,女
3308,106,日五專,五專國貿,女
3309,106,日五專,五專國貿,女
3310,102,日五專,五專國貿,女
3311,102,日五專,五專國貿,女
3312,102,日五專,五專國貿,女
3313,106,日五專,五專國貿,女
3314,106,日五專,五專國貿,女
3315,106,日五專,五專國貿,女
3316,106,日五專,五專國貿,女
3317,106,日五專,五專國貿,女
3318,106,日五專,五專國貿,女
3319,106,日五專,五專國貿,女
3320,106,日五專,五專國貿,女
3321,106,日五專,五專國貿,女
3322,106,日五專,五專國貿,女
3323,106,日五專,五專國貿,女
3324,106,日五專,五專國貿,女
3325,106,日五專,五專國貿,女
3326,106,日五專,五專國貿,男
3327,106,日五專,五專國貿,女
3328,106,日五專,五專國貿,女
3329,106,日五專,五專國貿,女
3330,106,日五專,五專國貿,女
3331,106,日五專,五專國貿,男
3332,106,日五專,五專國貿,男
3333,106,日五專,五專國貿,女
3334,106,日五專,五專國貿,女
3335,106,日五專,五專國貿,女
3336,106,日五專,五專國貿,女
3337,106,日五專,五專國貿,女
3338,106,日五專,五專國貿,女
3339,106,日五專,五專國貿,女
3340,106,日五專,五專國貿,女
3341,106,日五專,五專國貿,女
3342,106,日五專,五專國貿,女
3343,106,日五專,五專國貿,女
3344,106,日五專,五專國貿,女
3345,106,日五專,五專國貿,女
3346,106,日五專,五專國貿,女
3347,106,日五專,五專國貿,女
3348,106,日五專,五專國貿,女
3349,106,日五專,五專國貿,女
3350,106,日五專,五專國貿,女
3351,106,日五專,五專國貿,女
3352,106,日五專,五專國貿,女
3353,106,日五專,五專國貿,女
3354,106,日五專,五專國貿,男
3355,106,日五專,五專國貿,男
3356,106,日五專,五專國貿,女
3357,106,日五專,五專國貿,女
3358,106,日五專,五專國貿,女
3359,106,日五專,五專國貿,女
3360,106,日五專,五專國貿,女
3361,106,日五專,五專國貿,女
3362,106,日五專,五專國貿,男
3363,106,日五專,五專國貿,男
3364,106,日五專,五專國貿,女
3365,106,日五專,五專國貿,女
3366,106,日五專,五專國貿,女
3367,106,日五專,五專國貿,女
3368,106,日五專,五專國貿,女
3369,106,日五專,五專國貿,女
3370,106,日五專,五專國貿,男
3371,106,日五專,五專國貿,男
3372,106,日五專,五專國貿,男
3373,106,日五專,五專國貿,女
3374,106,日五專,五專國貿,女
3375,106,日五專,五專國貿,女
3376,106,日五專,五專國貿,女
3377,106,日五專,五專國貿,女
3378,106,日五專,五專國貿,女
3379,106,日五專,五專國貿,女
3380,106,日五專,五專國貿,女
3381,106,日五專,五專國貿,女
3382,106,日五專,五專國貿,女
3383,106,日五專,五專國貿,女
3384,106,日五專,五專國貿,女
3385,106,日五專,五專國貿,男
3386,106,日五專,五專國貿,男
3387,106,日五專,五專國貿,男
3388,106,日五專,五專國貿,男
3389,106,日五專,五專國貿,女
3390,106,日五專,五專國貿,女
3391,106,日五專,五專國貿,女
3392,104,日五專,五專企管,女
3393,104,日五專,五專企管,女
3394,105,日五專,五專企管,女
3395,105,日五專,五專企管,女
3396,102,日五專,五專企管,女
3397,102,日五專,五專企管,女
3398,106,日五專,五專企管,男
3399,102,日五專,五專企管,女
3400,104,日五專,五專企管,男
3401,104,日五專,五專企管,男
3402,106,日五專,五專企管,女
3403,106,日五專,五專企管,女
3404,106,日五專,五專企管,女
3405,102,日五專,五專企管,女
3406,102,日五專,五專企管,女
3407,102,日五專,五專企管,女
3408,102,日五專,五專企管,女
3409,106,日五專,五專企管,女
3410,102,日五專,五專企管,女
3411,102,日五專,五專企管,女
3412,106,日五專,五專企管,女
3413,106,日五專,五專企管,女
3414,104,日五專,五專企管,女
3415,106,日五專,五專企管,女
3416,106,日五專,五專企管,女
3417,102,日五專,五專企管,女
3418,104,日五專,五專企管,女
3419,104,日五專,五專企管,女
3420,104,日五專,五專企管,女
3421,102,日五專,五專企管,男
3422,102,日五專,五專企管,男
3423,103,日五專,五專企管,女
3424,103,日五專,五專企管,女
3425,105,日五專,五專企管,女
3426,105,日五專,五專企管,女
3427,105,日五專,五專企管,女
3428,104,日五專,五專企管,女
3429,106,日五專,五專企管,女
3430,106,日五專,五專企管,女
3431,102,日五專,五專企管,女
3432,102,日五專,五專企管,女
3433,106,日五專,五專企管,女
3434,106,日五專,五專企管,女
3435,106,日五專,五專企管,女
3436,106,日五專,五專企管,女
3437,106,日五專,五專企管,女
3438,106,日五專,五專企管,女
3439,105,日五專,五專企管,女
3440,104,日五專,五專企管,女
3441,104,日五專,五專企管,女
3442,102,日五專,五專企管,男
3443,106,日五專,五專企管,男
3444,106,日五專,五專企管,男
3445,106,日五專,五專企管,男
3446,105,日五專,五專企管,女
3447,105,日五專,五專企管,女
3448,105,日五專,五專企管,女
3449,102,日五專,五專企管,男
3450,105,日五專,五專企管,女
3451,105,日五專,五專企管,女
3452,102,日五專,五專企管,女
3453,102,日五專,五專企管,女
3454,106,日五專,五專企管,女
3455,106,日五專,五專企管,女
3456,105,日五專,五專企管,女
3457,103,日五專,五專企管,女
3458,103,日五專,五專企管,女
3459,104,日五專,五專企管,女
3460,104,日五專,五專企管,女
3461,106,日五專,五專企管,女
3462,106,日五專,五專企管,女
3463,107,日五專,五專企管,男
3464,107,日五專,五專企管,女
3465,107,日五專,五專企管,女
3466,106,日五專,五專菁英,女
3467,106,日五專,五專菁英,女
3468,106,日五專,五專菁英,女
3469,102,日五專,五專菁英,女
3470,102,日五專,五專菁英,女
3471,106,日五專,五專菁英,女
3472,106,日五專,五專菁英,女
3473,102,日五專,五專菁英,男
3474,102,日五專,五專菁英,男
3475,106,日五專,五專菁英,女
3476,106,日五專,五專菁英,女
3477,106,日五專,五專菁英,女
3478,105,日五專,五專菁英,女
3479,105,日五專,五專菁英,女
3480,106,日五專,五專菁英,女
3481,106,日五專,五專菁英,女
3482,106,日五專,五專菁英,女
3483,106,日五專,五專菁英,女
3484,106,日五專,五專菁英,女
3485,106,日五專,五專菁英,女
3486,106,日五專,五專菁英,女
3487,102,日五專,五專菁英,女
3488,102,日五專,五專菁英,女
3489,102,日五專,五專菁英,女
3490,102,日五專,五專菁英,女
3491,102,日五專,五專菁英,女
3492,102,日五專,五專菁英,女
3493,102,日五專,五專菁英,男
3494,102,日五專,五專菁英,男
3495,102,日五專,五專菁英,男
3496,102,日五專,五專菁英,男
3497,102,日五專,五專菁英,男
3498,103,日五專,五專菁英,女
3499,103,日五專,五專菁英,女
3500,103,日五專,五專菁英,女
3501,106,日五專,五專菁英,女
3502,106,日五專,五專菁英,女
3503,102,日五專,五專菁英,男
3504,105,日五專,五專菁英,女
3505,105,日五專,五專菁英,女
3506,106,日五專,五專菁英,女
3507,106,日五專,五專菁英,女
3508,106,日五專,五專菁英,女
3509,106,日五專,五專資管,男
3510,106,日五專,五專資管,男
3511,106,日五專,五專資管,男
3512,106,日五專,五專資管,男
3513,104,日五專,五專資管,女
3514,104,日五專,五專資管,女
3515,104,日五專,五專資管,女
3516,103,日五專,五專資管,女
3517,103,日五專,五專資管,女
3518,103,日五專,五專資管,女
3519,103,日五專,五專資管,女
3520,103,日五專,五專資管,女
3521,103,日五專,五專資管,女
3522,103,日五專,五專資管,女
3523,103,日五專,五專資管,女
3524,106,日五專,五專資管,女
3525,106,日五專,五專資管,女
3526,106,日五專,五專資管,女
3527,105,日五專,五專資管,女
3528,106,日五專,五專資管,女
3529,106,日五專,五專資管,女
3530,106,日五專,五專資管,女
3531,107,日五專,五專資管,男
3532,107,日五專,五專資管,男
3533,105,日五專,五專資管,女
3534,105,日五專,五專資管,女
3535,106,日五專,五專資管,女
3536,106,日五專,五專資管,女
3537,106,日五專,五專資管,女
3538,103,日五專,五專資管,女
3539,103,日五專,五專資管,女
3540,105,日五專,五專資管,女
3541,105,日五專,五專資管,女
3542,105,日五專,五專資管,女
3543,104,日五專,五專資管,女
3544,104,日五專,五專資管,女
3545,105,日五專,五專資管,女
3546,104,日五專,五專資管,女
3547,106,日五專,五專資管,女
3548,106,日五專,五專資管,女
3549,105,日五專,五專資管,女
3550,105,日五專,五專資管,女
3551,105,日五專,五專資管,女
3552,106,日五專,五專資管,女
3553,106,日五專,五專資管,女
3554,106,日五專,五專資管,女
