,Dept_Short,工作所在地點_境內區域,畢業滿_年
1068,四技財稅,桃園市,3
1069,四技財稅,新北市,3
1070,四技財稅,新北市,5
1071,四技財稅,桃園市,5
1072,四技財稅,台北市,3
1073,四技財稅,雲林縣,3
1074,四技財稅,,3
1075,四技財稅,桃園市,1
1076,四技財稅,台北市,3
1077,四技財稅,台北市,5
1078,四技財稅,台北市,5
1079,四技財稅,台北市,3
1080,四技財稅,台北市,3
1081,四技財稅,台北市,5
1082,四技財稅,南投縣,3
1083,四技財稅,,5
1084,四技財稅,彰化縣,3
1085,四技財稅,台北市,1
1086,四技財稅,台北市,5
1087,四技財稅,台北市,5
1088,四技財稅,台北市,3
1089,四技財稅,台北市,3
1090,四技財稅,台南市,3
1091,四技財稅,,3
1092,四技財稅,台北市,3
1093,四技財稅,台北市,3
1094,四技財稅,台北市,5
1095,四技財稅,宜蘭縣,5
1096,四技財稅,宜蘭縣,3
1097,四技財稅,台北市,5
1098,四技財稅,台北市,3
1099,四技財稅,桃園市,5
1100,四技財稅,桃園市,3
1101,四技財稅,台北市,3
1102,四技財稅,台北市,5
1103,四技財稅,台南市,3
1104,四技財稅,台南市,5
1105,四技財稅,桃園市,3
1106,四技財稅,桃園市,5
1107,四技財稅,花蓮縣,5
1108,四技財稅,花蓮縣,3
1109,四技財稅,新北市,3
1110,四技財稅,台北市,5
1111,四技財稅,,5
1112,四技財稅,台北市,3
1113,四技財稅,台中市,5
1114,四技財稅,台北市,3
1115,四技財稅,台北市,3
1116,四技財稅,台北市,5
1117,四技財稅,台北市,3
1118,四技財稅,,5
1119,四技財稅,桃園市,1
1120,四技財稅,台北市,5
1121,四技財稅,台北市,3
1122,四技財稅,台北市,5
1123,四技財稅,台北市,1
1124,四技商務,台北市,3
1125,四技商務,新北市,1
1126,四技商務,台北市,5
1127,四技商務,台北市,3
1128,四技商務,,3
1129,四技商務,台北市,5
1130,四技商務,台北市,3
1131,四技商務,,1
1132,四技商務,台北市,5
1133,四技商務,,3
1134,四技商務,台北市,3
1135,四技商務,台北市,1
1136,四技商務,,3
1137,四技商務,,1
1138,四技商務,新北市,5
1139,四技商務,新竹市,5
1140,四技商務,新竹市,3
1141,四技商務,新竹市,1
1142,四技商務,台北市,5
1143,四技商務,台北市,1
1144,四技商務,台北市,3
1145,四技商務,,1
1146,四技商務,,3
1147,四技商務,台中市,5
1148,四技商務,台中市,1
1149,四技商務,台北市,5
1150,四技商務,台中市,1
1151,四技商務,台中市,5
1152,四技商務,台中市,3
1153,四技商務,桃園市,5
1154,四技商務,台北市,3
1155,四技商務,台北市,3
1156,四技商務,台中市,5
1157,四技商務,,3
1158,四技商務,台北市,1
1159,四技商務,台北市,3
1160,四技商務,台北市,3
1161,四技商務,台北市,5
1162,四技商務,台北市,1
1163,四技商務,台北市,5
1164,四技商務,新北市,3
1165,四技商務,台北市,1
1166,四技商務,,1
1167,四技商務,新北市,1
1168,四技商務,台北市,3
1169,四技商務,台北市,5
1170,四技商務,台北市,1
1171,四技商務,台北市,5
1172,四技商務,台北市,3
1173,四技商務,桃園市,5
1174,四技商務,桃園市,3
1175,四技商務,台北市,5
1176,四技商務,新北市,3
1177,四技商務,台北市,3
1178,四技商務,台北市,5
1179,四技商務,台中市,3
1180,四技商務,,1
1181,四技商務,台北市,5
1182,四技商務,台中市,3
1183,四技商務,台北市,5
1184,四技商務,台北市,5
1185,四技商務,,1
1186,四技商務,台北市,3
1187,四技商務,新竹市,3
1188,四技商務,,1
1189,四技商務,花蓮縣,5
1190,四技商務,台北市,1
1191,四技商務,台北市,3
1192,四技商務,新竹市,5
1193,四技商務,新竹市,3
1194,四技商務,苗栗縣,1
1195,四技商務,台北市,1
1196,四技商務,台北市,5
1197,四技商務,台北市,3
1198,四技商務,新北市,3
1199,四技商務,台北市,3
1200,四技商務,台北市,5
1201,四技商務,桃園市,1
1202,四技商務,,3
1203,四技商務,,5
1204,四技商務,桃園市,5
1205,四技商務,,3
1206,四技商務,新北市,5
1207,四技商務,新北市,3
1208,四技商務,台北市,1
1209,四技商務,苗栗縣,3
1210,四技商務,台南市,3
1211,四技商務,台北市,5
1212,四技商務,,3
1213,四技商務,,1
1214,四技商務,台南市,5
1215,四技商務,台南市,3
1216,四技商務,台南市,1
1217,四技商務,新竹市,3
1218,四技商務,,1
1219,四技商務,桃園市,1
1220,四技商務,台北市,5
1221,四技商務,台北市,3
1222,四技商務,台北市,1
1223,四技商務,台北市,5
1224,四技商務,,5
1225,四技商務,,3
1226,四技商務,,5
1227,四技商務,台北市,5
1228,四技商務,台北市,3
1229,四技商務,台北市,5
1230,四技商務,台北市,3
1231,四技商務,台北市,1
1232,四技商務,台北市,1
1233,四技商務,台北市,3
1234,四技商務,新北市,3
1235,四技商務,台北市,1
1236,四技商務,新北市,5
1237,四技企管,台北市,5
1238,四技企管,台北市,3
1239,四技企管,苗栗縣,3
1240,四技企管,苗栗縣,5
1241,四技企管,台北市,5
1242,四技企管,台北市,3
1243,四技企管,台北市,5
1244,四技企管,台東縣,5
1245,四技企管,台北市,3
1246,四技企管,台北市,5
1247,四技企管,新北市,5
1248,四技企管,台北市,3
1249,四技企管,台北市,5
1250,四技企管,台北市,5
1251,四技企管,台北市,3
1252,四技企管,,5
1253,四技企管,台北市,5
1254,四技企管,台南市,5
1255,四技企管,台北市,3
1256,四技企管,,3
1257,四技企管,新北市,3
1258,四技企管,新北市,5
1259,四技企管,台北市,5
1260,四技企管,台北市,3
1261,四技企管,新北市,5
1262,四技企管,台北市,5
1263,四技企管,台北市,3
1264,四技企管,宜蘭縣,3
1265,四技企管,台北市,3
1266,四技企管,台北市,1
1267,四技企管,新竹市,3
1268,四技企管,台北市,5
1269,四技企管,,5
1270,四技企管,台北市,5
1271,四技企管,,3
1272,四技企管,新北市,5
1273,四技企管,台北市,3
1274,四技企管,彰化縣,3
1275,四技企管,台北市,5
1276,四技企管,台北市,5
1277,四技企管,台北市,3
1278,四技企管,台北市,3
1279,四技企管,台北市,5
1280,四技企管,,1
1281,四技企管,台北市,3
1282,四技企管,台北市,5
1283,四技企管,台北市,5
1284,四技企管,高雄市,3
1285,四技企管,台北市,5
1286,四技企管,,3
1287,四技企管,新北市,5
1288,四技企管,,3
1289,四技企管,台北市,3
1290,四技企管,台北市,5
1291,四技企管,台北市,3
1292,四技企管,,3
1293,四技企管,,5
1294,四技企管,台北市,3
1295,四技企管,台北市,5
1296,四技企管,台北市,5
1297,四技企管,台北市,5
1298,四技企管,澎湖縣,3
1299,四技企管,台北市,5
1300,四技企管,新北市,5
1301,四技企管,,5
1302,四技企管,新北市,1
1303,四技企管,,5
1304,四技企管,台北市,1
1305,四技企管,台北市,3
1306,四技企管,台北市,5
1307,四技企管,台北市,3
1308,四技企管,桃園市,3
1309,四技企管,桃園市,5
1310,四技企管,桃園市,5
1311,四技企管,台北市,1
1312,四技企管,台北市,3
1313,四技企管,嘉義市,5
1314,四技企管,台北市,5
1315,四技企管,台北市,3
1316,四技企管,台北市,5
1317,四技企管,,3
1318,四技企管,台北市,5
1319,四技企管,台北市,3
1320,四技企管,台北市,3
1321,四技企管,台北市,5
1322,四技企管,台北市,1
1323,四技企管,台北市,5
1324,四技企管,桃園市,3
1325,四技企管,桃園市,5
1326,四技企管,桃園市,3
1327,四技資管,台北市,3
1328,四技資管,,5
1329,四技資管,台北市,3
1330,四技資管,台北市,3
1331,四技資管,台北市,5
1332,四技資管,台北市,5
1333,四技資管,新北市,3
1334,四技資管,彰化縣,5
1335,四技資管,台南市,5
1336,四技資管,新竹市,3
1337,四技資管,台北市,3
1338,四技資管,花蓮縣,3
1339,四技資管,新北市,3
1340,四技資管,新北市,5
1341,四技資管,新竹縣,5
1342,四技資管,台北市,5
1343,四技資管,台北市,5
1344,四技資管,台北市,3
1345,四技資管,台北市,3
1346,四技資管,桃園市,3
1347,四技資管,桃園市,5
1348,四技資管,,3
1349,四技資管,台北市,3
1350,四技資管,台北市,5
1351,四技資管,新竹市,3
1352,四技資管,新竹縣,5
1353,四技資管,,3
1354,四技資管,新北市,3
1355,四技資管,新北市,5
1356,四技資管,台北市,5
1357,四技資管,台北市,3
1358,四技資管,,1
1359,四技資管,,3
1360,四技資管,台北市,5
1361,四技商務,,3
1362,四技資管,台北市,5
1363,四技資管,台北市,3
1364,四技資管,桃園市,5
1365,四技資管,台北市,3
1366,四技資管,台北市,3
1367,四技資管,新北市,1
1368,四技資管,新北市,3
1369,四技資管,台北市,5
1370,四技資管,,3
1371,四技資管,新竹市,5
1372,四技資管,新北市,3
1373,四技資管,台北市,3
1374,四技資管,台北市,5
1375,四技資管,台中市,3
1376,四技資管,新北市,5
1377,四技資管,台北市,3
1378,四技資管,台北市,5
1379,四技資管,台北市,5
1380,四技資管,桃園市,3
1381,四技資管,台北市,5
1382,四技資管,台北市,3
1383,四技資管,台北市,3
1384,四技應外,桃園市,3
1385,四技應外,台北市,5
1386,四技應外,新北市,3
1387,四技應外,桃園市,3
1388,四技應外,桃園市,5
1389,四技應外,台北市,3
1390,四技應外,台北市,3
1391,四技應外,台北市,3
1392,四技應外,台北市,5
1393,四技應外,台北市,3
1394,四技應外,新竹市,3
1395,四技應外,台北市,3
1396,四技應外,台北市,3
1397,四技應外,台北市,5
1398,四技應外,台北市,3
1399,四技應外,台北市,5
1400,四技應外,台北市,3
1401,四技應外,台北市,3
1402,四技應外,雲林縣,3
1403,四技應外,,5
1404,四技應外,台北市,3
1405,四技應外,新竹市,1
1406,四技應外,台北市,3
1407,四技應外,台北市,5
1408,四技應外,台北市,5
1409,四技應外,台北市,3
1410,四技應外,桃園市,3
1411,四技應外,新北市,3
1412,四技應外,新北市,1
1413,四技應外,新北市,3
1414,四技應外,桃園市,3
1415,四技應外,桃園市,5
1416,四技應外,台中市,5
1417,四技應外,彰化縣,3
1418,四技應外,新竹市,3
1419,四技應外,桃園市,3
1420,四技應外,台北市,3
1421,四技應外,台北市,5
1422,四技應外,台北市,3
1423,四技應外,台北市,3
1424,四技應外,新北市,5
1425,四技應外,台北市,3
1426,四技應外,桃園市,3
1427,四技應外,台北市,3
1428,四技應外,桃園市,3
1429,四技應外,台北市,3
1430,四技應外,台北市,3
1431,四技應外,台北市,3
1432,四技應外,台北市,5
1433,四技應外,台北市,3
1434,四技應外,新北市,3
1435,四技應外,新北市,1
1436,四技應外,,3
1437,四技應外,桃園市,3
1438,四技應外,台北市,3
1439,四技應外,桃園市,5
1440,四技應外,桃園市,3
1441,四技應外,桃園市,3
1442,四技應外,新北市,5
1443,四技應外,,3
1444,五專會計資訊科,,1
1445,五專會計資訊科,,1
1446,五專會計資訊科,,1
1447,五專會計資訊科,,5
1448,五專會計資訊科,台北市,5
1449,五專會計資訊科,,1
1450,五專會計資訊科,,1
1451,五專會計資訊科,台北市,5
1452,五專會計資訊科,台北市,5
1453,五專會計資訊科,,1
1454,五專會計資訊科,,1
1455,五專會計資訊科,新北市,5
1456,五專會計資訊科,,1
1457,五專會計資訊科,台北市,5
1458,五專會計資訊科,,1
1459,五專會計資訊科,,1
1460,五專會計資訊科,,1
1461,五專會計資訊科,,1
1462,五專會計資訊科,新北市,5
1463,五專會計資訊科,新北市,3
1464,五專會計資訊科,,1
1465,五專會計資訊科,,1
1466,五專會計資訊科,,1
1467,五專會計資訊科,台北市,5
1468,五專會計資訊科,,1
1469,五專會計資訊科,,3
1470,五專會計資訊科,,3
1471,五專會計資訊科,,1
1472,五專會計資訊科,台北市,5
1473,五專會計資訊科,,1
1474,五專會計資訊科,,1
1475,五專會計資訊科,,1
1476,五專會計資訊科,,1
1477,五專會計資訊科,台北市,5
1478,五專會計資訊科,台北市,3
1479,五專會計資訊科,,1
1480,五專會計資訊科,新北市,3
1481,五專會計資訊科,台北市,5
1482,五專會計資訊科,,1
1483,五專會計資訊科,,1
1484,五專會計資訊科,彰化縣,5
1485,五專會計資訊科,,1
1486,五專會計資訊科,台北市,1
1487,五專會計資訊科,,1
1488,五專會計資訊科,,1
1489,五專會計資訊科,,3
1490,五專會計資訊科,台北市,5
1491,五專會計資訊科,,1
1492,五專會計資訊科,,1
1493,五專會計資訊科,,1
1494,五專會計資訊科,,1
1495,五專會計資訊科,,1
1496,五專會計資訊科,,1
1497,五專會計資訊科,,3
1498,五專會計資訊科,,3
1499,五專會計資訊科,,1
1500,五專財金,新北市,1
1501,五專財金,台北市,5
1502,五專財金,,1
1503,五專財金,,1
1504,五專財金,,1
1505,五專財金,台北市,5
1506,五專財金,,1
1507,五專財金,,1
1508,五專財金,,1
1509,五專財金,,1
1510,五專財金,台北市,5
1511,五專財金,台北市,5
1512,五專財金,,1
1513,五專財金,新北市,3
1514,五專財金,台北市,5
1515,五專財金,,1
1516,五專財金,,1
1517,五專財金,,1
1518,五專財金,,1
1519,五專財金,,5
1520,五專財金,,1
1521,五專財金,台北市,5
1522,五專財金,,1
1523,五專財金,台北市,5
1524,五專財金,,1
1525,五專財金,,1
1526,五專財金,,1
1527,五專財金,,3
1528,五專財金,,1
1529,五專財金,台北市,1
1530,五專財金,台北市,1
1531,五專財金,,1
1532,五專財金,,3
1533,五專財金,,1
1534,五專財金,,5
1535,五專財金,,1
1536,五專財金,新竹市,5
1537,五專財金,,1
1538,五專財金,台北市,5
1539,五專財金,新北市,5
1540,五專財金,,1
1541,五專財金,,1
1542,五專財金,,5
1543,五專財金,,1
1544,五專財金,,1
1545,五專財金,台北市,1
1546,五專財金,台北市,3
1547,五專財金,,1
1548,五專財金,,1
1549,五專財金,台北市,1
1550,五專財金,台北市,5
1551,五專財金,,1
1552,五專財金,,1
1553,五專財金,新北市,5
1554,五專財金,台北市,5
1555,五專財金,,1
1556,五專財金,,1
1557,五專財金,,3
1558,五專財金,,5
1559,五專財金,基隆市,5
1560,五專財金,台北市,1
1561,五專財金,,3
1562,五專財金,,1
1563,五專財金,台北市,1
1564,五專財稅,,3
1565,五專財稅,桃園市,5
1566,五專財稅,台北市,5
1567,五專財稅,,1
1568,五專財稅,台中市,3
1569,五專財稅,台北市,5
1570,五專財稅,,1
1571,五專財稅,,1
1572,五專財稅,台北市,5
1573,五專財稅,,1
1574,五專財稅,台北市,5
1575,五專財稅,台北市,5
1576,五專財稅,,1
1577,五專財稅,台北市,5
1578,五專財稅,台北市,1
1579,五專財稅,台北市,3
1580,五專財稅,台北市,5
1581,五專財稅,,1
1582,五專財稅,桃園市,5
1583,五專財稅,新北市,3
1584,五專財稅,台北市,5
1585,五專財稅,,1
1586,五專財稅,新北市,5
1587,五專財稅,,1
1588,五專財稅,台北市,1
1589,五專財稅,台北市,5
1590,五專財稅,台北市,5
1591,五專財稅,桃園市,1
1592,五專財稅,,1
1593,五專財稅,台北市,5
1594,五專財稅,台北市,5
1595,五專財稅,新北市,5
1596,五專財稅,,1
1597,五專財稅,台北市,5
1598,五專財稅,,1
1599,五專財稅,,1
1600,五專財稅,台北市,5
1601,五專財稅,,1
1602,五專財稅,台北市,5
1603,五專財稅,,1
1604,五專財稅,,5
1605,五專財稅,,1
1606,五專財稅,台北市,5
1607,五專財稅,新北市,3
1608,五專財稅,,1
1609,五專財稅,台北市,5
1610,五專財稅,,1
1611,五專財稅,台北市,1
1612,五專財稅,台北市,5
