,Status,Dept_Short,End_Year,Edu_Short,畢業滿_年
13192,畢業,進二技國商,106,進二技,1
13193,畢業,四技企管,108,日四技,1
13194,畢業,四技企管,108,日四技,1
13195,畢業,進四技企管,108,進四技,1
13196,畢業,四技企管,108,日四技,1
13197,畢業,四技企管,108,日四技,1
13198,畢業,進四技企管,108,進四技,1
13199,畢業,進四技企管,108,進四技,1
13200,畢業,進四技企管,108,進四技,1
13201,畢業,四技財稅,108,日四技,3
13202,畢業,四技財稅,108,日四技,1
13203,畢業,四技財稅,108,日四技,3
13204,畢業,四技財稅,108,日四技,1
13205,畢業,進四技企管,108,進四技,1
13206,畢業,進四技企管,108,進四技,1
13207,畢業,進四技企管,108,進四技,3
13208,畢業,進四技企管,108,進四技,1
13209,畢業,進四技企管,108,進四技,1
13210,畢業,進四技企管,109,進四技,1
13211,畢業,進四技企管,108,進四技,1
13212,畢業,進四技企管,108,進四技,3
13213,畢業,進四技企管,108,進四技,1
13214,畢業,進四技企管,108,進四技,1
13215,畢業,四技商務,108,日四技,1
13216,畢業,四技企管,108,日四技,1
13217,畢業,進四技企管,108,進四技,1
13218,畢業,進四技企管,109,進四技,1
13219,畢業,進四技企管,108,進四技,1
13220,畢業,進二技企管,106,進二技,3
13221,畢業,進二技企管,106,進二技,1
13222,畢業,進二技企管,106,進二技,1
13223,畢業,進二技企管,106,進二技,5
13224,畢業,進二技企管,106,進二技,3
13225,畢業,進二技企管,106,進二技,1
13226,畢業,進二技企管,106,進二技,3
13227,畢業,進二技企管,106,進二技,1
13228,畢業,進二技企管,106,進二技,3
13229,畢業,進二技企管,106,進二技,3
13230,畢業,進二技企管,106,進二技,1
13231,畢業,進二技企管,106,進二技,1
13232,畢業,進二技企管,106,進二技,3
13233,畢業,進二技企管,106,進二技,1
13234,畢業,進二技企管,108,進二技,3
13235,畢業,進二技企管,108,進二技,1
13236,畢業,進二技企管,106,進二技,1
13237,畢業,進二技企管,106,進二技,3
13238,畢業,進二技企管,106,進二技,3
13239,畢業,進二技企管,106,進二技,1
13240,畢業,進二技企管,106,進二技,5
13241,畢業,進二技企管,106,進二技,1
13242,畢業,進二技企管,106,進二技,3
13243,畢業,進二技企管,106,進二技,1
13244,畢業,進二技企管,106,進二技,3
13245,畢業,進二技企管,106,進二技,1
13246,畢業,進二技企管,106,進二技,3
13247,畢業,進二技企管,106,進二技,3
13248,畢業,進二技企管,106,進二技,1
13249,畢業,進二技企管,106,進二技,3
13250,畢業,進二技企管,106,進二技,1
13251,畢業,進二技企管,106,進二技,1
13252,畢業,進二技企管,106,進二技,3
13253,畢業,進二技企管,106,進二技,1
13254,畢業,進二技企管,106,進二技,3
13255,畢業,進二技企管,106,進二技,1
13256,畢業,進二技企管,106,進二技,3
13257,畢業,進二技企管,106,進二技,3
13258,畢業,進二技企管,106,進二技,1
13259,畢業,進二技企管,106,進二技,3
13260,畢業,進二技企管,106,進二技,1
13261,畢業,進二技企管,106,進二技,1
13262,畢業,進二技企管,106,進二技,3
13263,畢業,進二技企管,106,進二技,1
13264,畢業,進二技企管,106,進二技,3
13265,畢業,進二技企管,106,進二技,1
13266,畢業,進二技企管,106,進二技,3
13267,畢業,進二技企管,106,進二技,3
13268,畢業,進二技企管,106,進二技,1
13269,畢業,進二技企管,106,進二技,3
13270,畢業,進二技企管,106,進二技,1
13271,畢業,進二技企管,106,進二技,3
13272,畢業,進二技企管,106,進二技,3
13273,畢業,進二技企管,106,進二技,3
13274,畢業,進二技企管,106,進二技,1
13275,畢業,進二技企管,106,進二技,3
13276,畢業,進二技企管,106,進二技,1
13277,畢業,進二技企管,106,進二技,3
13278,畢業,進二技企管,106,進二技,1
13279,畢業,進二技企管,106,進二技,1
13280,畢業,進二技企管,106,進二技,3
13281,畢業,進二技企管,106,進二技,1
13282,畢業,進二技企管,106,進二技,1
13283,畢業,進二技企管,106,進二技,3
13284,畢業,進二技企管,106,進二技,3
13285,畢業,進二技企管,106,進二技,1
13286,畢業,進二技企管,106,進二技,3
13287,畢業,進二技企管,106,進二技,3
13288,畢業,進二技企管,106,進二技,1
13289,畢業,進二技企管,106,進二技,3
13290,畢業,進二技企管,106,進二技,1
13291,畢業,進二技企管,106,進二技,3
13292,畢業,進二技企管,106,進二技,1
13293,畢業,進二技企管,106,進二技,1
13294,畢業,進二技企管,106,進二技,3
13295,畢業,進二技企管,106,進二技,1
13296,畢業,進二技企管,106,進二技,3
13297,畢業,進二技企管,106,進二技,3
13298,畢業,進二技企管,106,進二技,1
13299,畢業,進二技企管,106,進二技,3
13300,畢業,進二技企管,106,進二技,5
13301,畢業,進二技企管,106,進二技,3
13302,畢業,進二技企管,106,進二技,3
13303,畢業,進二技企管,106,進二技,5
13304,畢業,進二技企管,106,進二技,1
13305,畢業,進二技財稅,106,進二技,1
13306,畢業,進二技企管,106,進二技,3
13307,畢業,進二技企管,106,進二技,1
13308,畢業,進四技資管,108,進四技,3
13309,畢業,進四技資管,108,進四技,1
13310,畢業,進四技資管,108,進四技,3
13311,畢業,進四技資管,108,進四技,1
13312,畢業,進四技資管,108,進四技,1
13313,畢業,進四技資管,108,進四技,3
13314,畢業,四技資管,108,日四技,1
13315,畢業,四技資管,108,日四技,3
13316,畢業,進四技資管,108,進四技,1
13317,畢業,進四技資管,108,進四技,3
13318,畢業,四技資管,109,日四技,1
13319,畢業,進四技資管,108,進四技,1
13320,畢業,進四技資管,108,進四技,1
13321,畢業,進四技資管,108,進四技,1
13322,畢業,進四技資管,108,進四技,3
13323,畢業,進四技資管,108,進四技,1
13324,畢業,進四技資管,108,進四技,1
13325,畢業,進四技資管,108,進四技,3
13326,畢業,進四技資管,108,進四技,1
13327,畢業,四技資管,108,日四技,1
13328,畢業,進四技資管,108,進四技,1
13329,畢業,進四技資管,108,進四技,1
13330,畢業,進四技資管,108,進四技,3
13331,畢業,進四技資管,108,進四技,1
13332,畢業,進四技資管,108,進四技,1
13333,畢業,四技資管,108,日四技,3
13334,畢業,進四技資管,109,進四技,1
13335,畢業,進二技資管,107,進二技,3
13336,畢業,進二技資管,107,進二技,1
13337,畢業,進二技資管,106,進二技,1
13338,畢業,進二技資管,106,進二技,3
13339,畢業,進二技資管,106,進二技,5
13340,畢業,進二技資管,106,進二技,1
13341,畢業,進二技資管,106,進二技,5
13342,畢業,進二技資管,106,進二技,5
13343,畢業,進二技資管,106,進二技,1
13344,畢業,進二技資管,106,進二技,1
13345,畢業,進二技資管,106,進二技,5
13346,畢業,進二技資管,106,進二技,3
13347,畢業,進二技資管,106,進二技,5
13348,畢業,進二技資管,106,進二技,1
13349,畢業,進二技資管,106,進二技,3
13350,畢業,進二技資管,106,進二技,1
13351,畢業,進二技資管,106,進二技,3
13352,畢業,進二技資管,106,進二技,5
13353,畢業,進二技資管,106,進二技,3
13354,畢業,進二技資管,106,進二技,3
13355,畢業,進二技資管,106,進二技,1
13356,畢業,進二技資管,106,進二技,5
13357,畢業,進二技資管,106,進二技,3
13358,畢業,進二技資管,106,進二技,5
13359,畢業,進二技資管,106,進二技,1
13360,畢業,進二技資管,106,進二技,3
13361,畢業,進二技資管,106,進二技,5
13362,畢業,進二技資管,106,進二技,3
13363,畢業,進二技資管,107,進二技,3
13364,畢業,進二技資管,107,進二技,1
13365,畢業,進二技資管,106,進二技,3
13366,畢業,進二技資管,106,進二技,1
13367,畢業,進二技資管,106,進二技,5
13368,畢業,進二技資管,106,進二技,3
13369,畢業,進二技資管,106,進二技,1
13370,畢業,進二技資管,106,進二技,1
13371,畢業,進二技資管,106,進二技,1
13372,畢業,進二技資管,106,進二技,1
13373,畢業,進二技資管,106,進二技,5
13374,畢業,進二技資管,106,進二技,3
13375,畢業,進二技資管,107,進二技,1
13376,畢業,進二技資管,107,進二技,3
13377,畢業,進二技資管,106,進二技,5
13378,畢業,進二技資管,106,進二技,1
13379,畢業,進二技資管,106,進二技,1
13380,畢業,進二技資管,106,進二技,3
13381,畢業,進二技資管,106,進二技,5
13382,畢業,進二技資管,106,進二技,3
13383,畢業,進二技資管,106,進二技,5
13384,畢業,進二技資管,106,進二技,1
13385,畢業,進二技資管,106,進二技,5
13386,畢業,進二技資管,106,進二技,1
13387,畢業,進二技資管,106,進二技,3
13388,畢業,進二技資管,106,進二技,5
13389,畢業,進二技資管,106,進二技,1
13390,畢業,進二技資管,106,進二技,5
13391,畢業,進二技資管,106,進二技,3
13392,畢業,二技資管,107,日二技,3
13393,畢業,二技資管,107,日二技,1
13394,畢業,進二技資管,106,進二技,5
13395,畢業,進二技資管,106,進二技,1
13396,畢業,進二技應外,109,進二技,1
13397,畢業,進二技應外,106,進二技,3
13398,畢業,進二技應外,106,進二技,1
13399,畢業,進二技應外,106,進二技,3
13400,畢業,進二技應外,106,進二技,1
13401,畢業,進二技應外,106,進二技,1
13402,畢業,進二技應外,106,進二技,1
13403,畢業,進二技應外,106,進二技,3
13404,畢業,進二技應外,106,進二技,1
13405,畢業,進二技應外,107,進二技,1
13406,畢業,進二技應外,106,進二技,1
13407,畢業,進二技應外,106,進二技,1
13408,畢業,進二技應外,106,進二技,3
13409,畢業,進二技應外,106,進二技,1
13410,畢業,進二技應外,106,進二技,1
13411,畢業,進二技應外,106,進二技,1
13412,畢業,進二技應外,107,進二技,1
13413,畢業,進二技應外,106,進二技,1
13414,畢業,進二技應外,108,進二技,1
13415,畢業,進二技應外,106,進二技,1
13416,畢業,進二技應外,106,進二技,1
13417,畢業,進二技應外,106,進二技,1
13418,畢業,進二技應外,106,進二技,1
13419,畢業,進二技應外,106,進二技,1
13420,畢業,進二技應外,106,進二技,1
13421,畢業,進二技應外,106,進二技,5
13422,畢業,進二技應外,106,進二技,1
13423,畢業,進二技應外,106,進二技,3
13424,畢業,進二技應外,106,進二技,5
13425,畢業,進二技應外,106,進二技,1
13426,畢業,進二技應外,106,進二技,3
13427,畢業,進二技應外,106,進二技,5
13428,畢業,進二技應外,108,進二技,1
13429,畢業,進二技應外,106,進二技,1
13430,畢業,進二技應外,106,進二技,1
13431,畢業,進二技應外,106,進二技,1
13432,畢業,進二技應外,106,進二技,5
13433,畢業,進二技應外,107,進二技,1
13434,畢業,進二技應外,106,進二技,1
13435,畢業,進二技應外,106,進二技,3
13436,畢業,進二技應外,106,進二技,5
13437,畢業,進二技應外,106,進二技,1
13438,畢業,進二技應外,106,進二技,3
13439,畢業,進二技應外,106,進二技,1
13440,畢業,進二技應外,106,進二技,1
13441,畢業,進二技應外,106,進二技,1
13442,畢業,進二技應外,107,進二技,3
13443,畢業,進二技應外,106,進二技,1
13444,畢業,進二技應外,106,進二技,3
13445,畢業,進二技應外,106,進二技,5
13446,畢業,進二技應外,106,進二技,1
13447,畢業,進二技應外,106,進二技,1
13448,畢業,進二技應外,106,進二技,1
13449,畢業,進二技應外,106,進二技,1
13450,畢業,進二技應外,106,進二技,1
13451,畢業,進二技應外,106,進二技,1
13452,畢業,進二技應外,107,進二技,1
13453,畢業,進二技應外,107,進二技,3
13454,畢業,進二技應外,107,進二技,1
13455,畢業,進二技應外,107,進二技,3
13456,畢業,進二技應外,106,進二技,1
13457,畢業,進二技應外,106,進二技,1
13458,畢業,進二技應外,106,進二技,1
13459,畢業,進二技應外,107,進二技,3
13460,畢業,四技財稅,109,日四技,1
13461,畢業,四技會資,109,日四技,1
13462,畢業,進四技會資,109,進四技,1
13463,畢業,進四技會資,109,進四技,1
13464,畢業,四技會資,109,日四技,1
13465,畢業,進四技會資,109,進四技,1
13466,畢業,進四技會資,109,進四技,1
13467,畢業,進四技會資,109,進四技,1
13468,畢業,四技財金,109,日四技,1
13469,畢業,進四技會資,109,進四技,1
13470,畢業,進四技會資,109,進四技,1
13471,畢業,四技財金,109,日四技,1
13472,畢業,進四技會資,109,進四技,1
13473,畢業,四技商務,109,日四技,1
13474,畢業,進四技會資,109,進四技,1
13475,畢業,進四技會資,109,進四技,1
13476,畢業,進二技會資,107,進二技,3
13477,畢業,進二技會資,107,進二技,3
13478,畢業,進二技會資,107,進二技,1
13479,畢業,進二技會資,107,進二技,3
13480,畢業,進二技會資,107,進二技,1
13481,畢業,進二技會資,107,進二技,1
13482,畢業,進二技會資,107,進二技,3
13483,畢業,進二技會資,107,進二技,3
13484,畢業,進二技會資,107,進二技,1
13485,畢業,進二技會資,107,進二技,1
13486,畢業,進二技會資,107,進二技,3
13487,畢業,進二技會資,107,進二技,3
13488,畢業,進二技會資,107,進二技,1
13489,畢業,進二技會資,107,進二技,1
13490,畢業,進二技會資,107,進二技,3
13491,畢業,進二技會資,107,進二技,3
13492,畢業,進二技會資,107,進二技,1
13493,畢業,進二技會資,107,進二技,3
13494,畢業,進二技會資,107,進二技,1
13495,畢業,進二技會資,107,進二技,1
13496,畢業,進二技會資,107,進二技,3
13497,畢業,進二技會資,107,進二技,3
13498,畢業,進二技會資,108,進二技,1
13499,畢業,進二技會資,107,進二技,3
13500,畢業,進二技會資,107,進二技,1
13501,畢業,進二技會資,107,進二技,3
13502,畢業,進二技會資,107,進二技,3
13503,畢業,進二技會資,107,進二技,1
13504,畢業,進二技會資,107,進二技,3
13505,畢業,進二技會資,109,進二技,1
13506,畢業,進二技會資,107,進二技,3
13507,畢業,進二技會資,107,進二技,1
13508,畢業,進二技會資,107,進二技,1
13509,畢業,進二技會資,107,進二技,3
13510,畢業,進二技會資,107,進二技,3
13511,畢業,進二技會資,107,進二技,3
13512,畢業,進二技會資,107,進二技,1
13513,畢業,進二技會資,107,進二技,1
13514,畢業,進二技會資,107,進二技,3
13515,畢業,四技財金,109,日四技,1
13516,畢業,進四技財金,109,進四技,1
13517,畢業,進四技財金,109,進四技,1
13518,畢業,四技財金,109,日四技,1
13519,畢業,進四技財金,109,進四技,1
13520,畢業,進四技財金,109,進四技,1
13521,畢業,進四技財金,109,進四技,1
13522,畢業,進四技資管,109,進四技,1
13523,畢業,進四技財金,109,進四技,1
13524,畢業,進四技財金,109,進四技,1
13525,畢業,進四技財金,109,進四技,1
13526,畢業,進二技財金,107,進二技,3
13527,畢業,進二技財金,107,進二技,1
13528,畢業,進二技財金,107,進二技,3
13529,畢業,進二技財金,107,進二技,1
13530,畢業,進二技財金,107,進二技,1
13531,畢業,進二技財金,107,進二技,3
13532,畢業,進二技財金,107,進二技,1
13533,畢業,進二技財金,107,進二技,1
13534,畢業,進二技財金,107,進二技,3
13535,畢業,進二技財金,107,進二技,1
13536,畢業,進二技財金,107,進二技,3
13537,畢業,進二技財金,107,進二技,1
13538,畢業,進二技財金,107,進二技,3
13539,畢業,進二技財金,107,進二技,1
13540,畢業,進二技財金,107,進二技,1
13541,畢業,進二技財金,107,進二技,1
13542,畢業,進二技財金,107,進二技,3
13543,畢業,進二技財金,107,進二技,3
13544,畢業,進二技財金,107,進二技,1
13545,畢業,進二技財金,107,進二技,3
13546,畢業,進二技財金,107,進二技,3
13547,畢業,進二技財金,107,進二技,1
13548,畢業,進二技財金,107,進二技,1
13549,畢業,進二技財金,107,進二技,3
13550,畢業,進二技財金,107,進二技,1
13551,畢業,進二技財金,107,進二技,3
13552,畢業,進二技財金,107,進二技,1
13553,畢業,進二技財金,107,進二技,1
13554,畢業,進二技財金,107,進二技,3
13555,畢業,進二技財金,107,進二技,3
13556,畢業,進二技財金,107,進二技,1
13557,畢業,進二技財金,109,進二技,1
13558,畢業,進二技財金,107,進二技,3
13559,畢業,進二技財金,107,進二技,1
13560,畢業,進二技財金,107,進二技,1
13561,畢業,進二技財稅,107,進二技,1
13562,畢業,進二技財稅,107,進二技,3
13563,畢業,進二技財稅,107,進二技,1
13564,畢業,進二技財稅,107,進二技,3
13565,畢業,進二技財稅,107,進二技,3
13566,畢業,進二技財稅,107,進二技,1
13567,畢業,二技財稅,107,日二技,3
13568,畢業,進二技財稅,107,進二技,3
13569,畢業,進二技財稅,107,進二技,3
13570,畢業,進二技財稅,107,進二技,1
13571,畢業,進二技財稅,107,進二技,3
13572,畢業,進二技財稅,107,進二技,1
13573,畢業,進二技財稅,107,進二技,3
13574,畢業,進二技財稅,107,進二技,3
13575,畢業,進二技財稅,107,進二技,1
13576,畢業,二技財稅,107,日二技,3
13577,畢業,進二技財稅,107,進二技,3
13578,畢業,進二技財稅,107,進二技,3
13579,畢業,進二技財稅,107,進二技,1
13580,畢業,二技財稅,107,日二技,3
13581,畢業,二技財稅,107,日二技,1
13582,畢業,進二技財稅,107,進二技,3
13583,畢業,進二技財稅,107,進二技,1
13584,畢業,進二技財稅,107,進二技,3
13585,畢業,進二技財稅,107,進二技,3
13586,畢業,進二技財稅,109,進二技,1
13587,畢業,進二技財稅,107,進二技,3
13588,畢業,進二技財稅,107,進二技,1
13589,畢業,進二技財稅,107,進二技,3
13590,畢業,進二技財稅,107,進二技,1
13591,畢業,進二技財稅,107,進二技,3
13592,畢業,進二技財稅,107,進二技,3
13593,畢業,進二技財稅,107,進二技,1
13594,畢業,進二技財稅,107,進二技,3
13595,畢業,進二技財稅,107,進二技,1
13596,畢業,進二技財稅,107,進二技,3
13597,畢業,進二技財稅,107,進二技,1
13598,畢業,進二技財稅,107,進二技,1
13599,畢業,進二技財稅,107,進二技,1
13600,畢業,進二技財稅,107,進二技,3
13601,畢業,進二技財稅,107,進二技,1
13602,畢業,進二技財稅,107,進二技,3
13603,畢業,進二技財稅,107,進二技,1
13604,畢業,進二技財稅,107,進二技,3
13605,畢業,進二技財稅,107,進二技,1
13606,畢業,四技商務,109,日四技,1
13607,畢業,進四技商務,109,進四技,1
13608,畢業,進四技商務,109,進四技,1
13609,畢業,進四技商務,109,進四技,1
13610,畢業,進四技商務,109,進四技,1
13611,畢業,四技商務,109,日四技,1
13612,畢業,四技商務,109,日四技,1
13613,畢業,四技商務,109,日四技,1
13614,畢業,四技商務,109,日四技,1
13615,畢業,進四技商務,109,進四技,1
13616,畢業,進二技國商,107,進二技,1
13617,畢業,進二技國商,107,進二技,1
13618,畢業,進二技國商,107,進二技,1
13619,畢業,進二技應外,107,進二技,1
13620,畢業,進二技國商,107,進二技,1
13621,畢業,進二技國商,107,進二技,3
13622,畢業,進二技國商,107,進二技,1
13623,畢業,進二技國商,107,進二技,1
13624,畢業,進二技國商,107,進二技,1
13625,畢業,進二技國商,107,進二技,1
13626,畢業,進二技國商,107,進二技,1
13627,畢業,進二技國商,107,進二技,1
13628,畢業,進二技國商,107,進二技,3
13629,畢業,四技企管,109,日四技,1
13630,畢業,進四技企管,109,進四技,1
13631,畢業,四技商務,109,日四技,1
13632,畢業,進四技企管,109,進四技,1
13633,畢業,進四技企管,109,進四技,1
13634,畢業,進四技企管,109,進四技,1
13635,畢業,進四技企管,109,進四技,1
13636,畢業,進四技企管,109,進四技,1
13637,畢業,四技企管,109,日四技,1
13638,畢業,四技財稅,109,日四技,1
13639,畢業,進四技企管,109,進四技,1
13640,畢業,四技會資,109,日四技,1
13641,畢業,進四技企管,109,進四技,1
13642,畢業,進四技企管,109,進四技,1
13643,畢業,進四技企管,109,進四技,1
13644,畢業,進四技企管,109,進四技,1
13645,畢業,進四技企管,109,進四技,1
13646,畢業,進四技企管,109,進四技,1
13647,畢業,進四技財金,109,進四技,1
13648,畢業,進四技企管,109,進四技,1
13649,畢業,進四技企管,109,進四技,1
13650,畢業,進四技企管,109,進四技,1
13651,畢業,進四技企管,109,進四技,1
13652,畢業,進二技企管,107,進二技,1
13653,畢業,進二技企管,107,進二技,3
13654,畢業,進二技企管,107,進二技,1
13655,畢業,進二技企管,107,進二技,1
13656,畢業,進二技企管,107,進二技,3
13657,畢業,進二技企管,107,進二技,1
13658,畢業,進二技企管,107,進二技,3
13659,畢業,進二技企管,107,進二技,1
13660,畢業,進二技企管,107,進二技,3
13661,畢業,進二技企管,107,進二技,1
13662,畢業,進二技企管,107,進二技,3
13663,畢業,進二技企管,107,進二技,1
13664,畢業,進二技企管,109,進二技,1
13665,畢業,進二技企管,107,進二技,3
13666,畢業,進二技企管,107,進二技,1
13667,畢業,進二技企管,107,進二技,1
13668,畢業,進二技企管,107,進二技,3
13669,畢業,進二技企管,107,進二技,3
13670,畢業,進二技企管,107,進二技,1
13671,畢業,進二技企管,107,進二技,1
13672,畢業,進二技企管,107,進二技,3
13673,畢業,二技企管,107,日二技,1
13674,畢業,二技企管,107,日二技,3
13675,畢業,進二技企管,107,進二技,1
13676,畢業,進二技企管,107,進二技,3
13677,畢業,進二技企管,107,進二技,1
13678,畢業,進二技企管,107,進二技,3
13679,畢業,進二技企管,107,進二技,1
13680,畢業,進二技企管,107,進二技,3
13681,畢業,進二技企管,107,進二技,1
13682,畢業,進二技企管,107,進二技,3
13683,畢業,進二技企管,107,進二技,3
13684,畢業,進二技企管,107,進二技,1
13685,畢業,進二技企管,107,進二技,3
13686,畢業,進二技企管,107,進二技,1
13687,畢業,進二技企管,107,進二技,1
13688,畢業,進二技企管,107,進二技,1
13689,畢業,進二技企管,107,進二技,3
13690,畢業,進二技企管,107,進二技,1
13691,畢業,進二技企管,107,進二技,3
13692,畢業,進二技企管,107,進二技,3
13693,畢業,進二技企管,107,進二技,1
13694,畢業,進二技企管,107,進二技,3
13695,畢業,進二技企管,107,進二技,1
13696,畢業,進二技企管,107,進二技,1
13697,畢業,進二技企管,107,進二技,3
13698,畢業,進二技企管,107,進二技,3
13699,畢業,進二技企管,107,進二技,3
13700,畢業,進二技企管,107,進二技,3
13701,畢業,進四技資管,109,進四技,1
13702,畢業,四技資管,109,日四技,1
13703,畢業,進四技資管,109,進四技,1
13704,畢業,進四技資管,109,進四技,1
13705,畢業,四技資管,109,日四技,1
13706,畢業,四技資管,109,日四技,1
13707,畢業,進四技資管,109,進四技,1
13708,畢業,進四技資管,109,進四技,1
13709,畢業,進四技資管,109,進四技,1
13710,畢業,進四技資管,109,進四技,1
13711,畢業,進四技資管,109,進四技,1
13712,畢業,進四技資管,109,進四技,1
13713,畢業,四技資管,109,日四技,1
13714,畢業,進四技資管,109,進四技,1
13715,畢業,進四技資管,109,進四技,1
13716,畢業,進四技資管,109,進四技,1
13717,畢業,四技創科,109,日四技,1
13718,畢業,進四技資管,109,進四技,1
13719,畢業,進四技資管,109,進四技,1
13720,畢業,進四技資管,109,進四技,1
13721,畢業,進四技資管,109,進四技,1
13722,畢業,進四技資管,109,進四技,1
13723,畢業,進四技資管,109,進四技,1
13724,畢業,四技資管,109,日四技,1
13725,畢業,進四技資管,109,進四技,1
13726,畢業,進四技資管,109,進四技,1
13727,畢業,進二技資管,107,進二技,1
13728,畢業,進二技資管,107,進二技,1
13729,畢業,進二技資管,107,進二技,3
13730,畢業,進二技資管,107,進二技,1
13731,畢業,進二技資管,107,進二技,3
13732,畢業,進二技資管,107,進二技,1
13733,畢業,進二技資管,107,進二技,3
13734,畢業,進二技資管,107,進二技,1
13735,畢業,進二技資管,107,進二技,3
13736,畢業,進二技資管,107,進二技,1
13737,畢業,進二技資管,107,進二技,3
13738,畢業,進二技資管,107,進二技,3
13739,畢業,進二技資管,107,進二技,1
13740,畢業,進二技資管,107,進二技,1
13741,畢業,二技資管,108,日二技,1
13742,畢業,二技資管,108,日二技,3
13743,畢業,進二技資管,107,進二技,1
13744,畢業,進二技資管,107,進二技,3
13745,畢業,進二技資管,107,進二技,1
13746,畢業,進二技資管,107,進二技,3
13747,畢業,進二技資管,107,進二技,1
13748,畢業,進二技資管,107,進二技,3
13749,畢業,進二技資管,107,進二技,1
13750,畢業,進二技資管,107,進二技,3
13751,畢業,進二技資管,107,進二技,1
13752,畢業,進二技資管,107,進二技,1
13753,畢業,進二技資管,107,進二技,3
13754,畢業,進二技資管,107,進二技,1
13755,畢業,進二技資管,107,進二技,3
13756,畢業,進二技資管,107,進二技,3
13757,畢業,進二技資管,107,進二技,1
13758,畢業,進二技資管,107,進二技,1
13759,畢業,進二技資管,107,進二技,3
13760,畢業,進二技資管,107,進二技,1
13761,畢業,進二技資管,107,進二技,3
13762,畢業,進二技資管,107,進二技,3
13763,畢業,進二技資管,107,進二技,1
13764,畢業,進二技資管,107,進二技,3
13765,畢業,進二技資管,107,進二技,1
13766,畢業,進二技資管,108,進二技,1
13767,畢業,進二技資管,107,進二技,1
13768,畢業,進二技資管,107,進二技,3
13769,畢業,進二技資管,107,進二技,3
13770,畢業,進二技資管,107,進二技,1
13771,畢業,進二技資管,107,進二技,1
13772,畢業,進二技資管,107,進二技,3
13773,畢業,進二技資管,107,進二技,3
13774,畢業,進二技資管,107,進二技,1
13775,畢業,進二技應外,107,進二技,1
13776,畢業,進二技應外,107,進二技,1
13777,畢業,進二技應外,107,進二技,1
13778,畢業,進二技應外,107,進二技,3
13779,畢業,進二技應外,107,進二技,3
13780,畢業,進二技應外,107,進二技,1
13781,畢業,進二技應外,107,進二技,1
13782,畢業,進二技應外,107,進二技,3
13783,畢業,進二技應外,107,進二技,1
13784,畢業,進二技應外,107,進二技,3
13785,畢業,進二技應外,107,進二技,1
13786,畢業,進二技應外,107,進二技,3
13787,畢業,進二技應外,107,進二技,1
13788,畢業,進二技應外,107,進二技,3
13789,畢業,進二技應外,107,進二技,1
13790,畢業,進二技應外,107,進二技,1
13791,畢業,進二技應外,107,進二技,1
13792,畢業,進二技應外,107,進二技,3
13793,畢業,進二技應外,107,進二技,1
13794,畢業,進二技應外,107,進二技,1
13795,畢業,進二技應外,107,進二技,1
13796,畢業,進二技應外,107,進二技,3
13797,畢業,進二技應外,107,進二技,3
13798,畢業,進二技應外,107,進二技,3
13799,畢業,進二技應外,107,進二技,3
13800,畢業,進二技應外,107,進二技,3
13801,畢業,進二技應外,107,進二技,3
13802,畢業,進二技應外,107,進二技,3
13803,畢業,進二技應外,107,進二技,3
13804,畢業,進二技應外,107,進二技,1
13805,畢業,進二技應外,108,進二技,1
13806,畢業,進二技應外,107,進二技,3
13807,畢業,進二技應外,107,進二技,3
13808,畢業,進二技應外,107,進二技,1
13809,畢業,進二技應外,107,進二技,1
13810,畢業,進二技應外,107,進二技,3
13811,畢業,進二技應外,107,進二技,1
13812,畢業,進二技應外,107,進二技,3
13813,畢業,進二技應外,109,進二技,1
13814,畢業,進二技應外,107,進二技,3
13815,畢業,進二技應外,107,進二技,1
13816,畢業,進二技會資,109,進二技,1
13817,畢業,進二技會資,108,進二技,1
13818,畢業,進二技會資,108,進二技,1
13819,畢業,二技會資,108,日二技,1
13820,畢業,進二技會資,108,進二技,3
13821,畢業,進二技會資,108,進二技,3
13822,畢業,進二技會資,108,進二技,1
13823,畢業,進二技財金,108,進二技,3
13824,畢業,進二技財金,108,進二技,1
13825,畢業,進二技財金,108,進二技,1
13826,畢業,進二技財金,108,進二技,3
13827,畢業,進二技財金,108,進二技,1
13828,畢業,進二技財金,108,進二技,1
13829,畢業,進二技財金,108,進二技,3
13830,畢業,進二技財金,108,進二技,1
13831,畢業,進二技財金,108,進二技,3
13832,畢業,進二技財金,108,進二技,1
13833,畢業,進二技財金,108,進二技,1
13834,畢業,進二技財金,108,進二技,3
13835,畢業,進二技財金,108,進二技,1
13836,畢業,進二技財金,108,進二技,1
13837,畢業,進二技財金,108,進二技,3
13838,畢業,進二技財金,108,進二技,1
13839,畢業,進二技財金,108,進二技,1
13840,畢業,進二技財金,108,進二技,1
13841,畢業,進二技財金,108,進二技,1
13842,畢業,二技財稅,108,日二技,3
13843,畢業,二技財稅,108,日二技,3
13844,畢業,二技財稅,108,日二技,1
13845,畢業,二技財稅,108,日二技,3
13846,畢業,進二技財稅,108,進二技,3
13847,畢業,進二技財稅,108,進二技,1
13848,畢業,二技財稅,108,日二技,3
13849,畢業,二技財稅,108,日二技,1
13850,畢業,進二技財稅,108,進二技,1
13851,畢業,進二技財稅,108,進二技,3
13852,畢業,進二技財稅,108,進二技,1
13853,畢業,進二技財稅,108,進二技,1
13854,畢業,進二技財稅,108,進二技,3
13855,畢業,進二技財稅,108,進二技,1
